Tattag;Tatzeit/Uhrzeit;Tatort 2;Tbnr1; Geldbuße 
04.01.2014;1003;Greefstraße in Höhe von Haus-Nr. 2;113240; 10,00 € 
04.01.2014;1008;Feldstraße / C1 in Höhe von Haus-Nr. 38;141118; 15,00 € 
04.01.2014;2050;Buchenweg ggü. Haus-Nr. 44, Laterne Garten;142103; 10,00 € 
04.01.2014;1053;Bismarckstraße 49;113300; 10,00 € 
04.01.2014;1149;Meerstraße / B, Schotterplatz;113140; 10,00 € 
04.01.2014;1056;Augustastraße / C1 in Höhe von Haus-Nr. 22;113140; 10,00 € 
04.01.2014;850;Kirschenallee 98;141312; 30,00 € 
04.01.2014;1142;Meerstraße / B, Parkplatz;113120; 10,00 € 
04.01.2014;833;Vinzenzstraße 7;141166; 20,00 € 
04.01.2014;828;Brunostraße ggü. Haus-Nr. 4;141312; 15,00 € 
04.01.2014;839;Vinzenzstraße 18;141166; 20,00 € 
04.01.2014;857;Kirschenallee 53/55;141412; 10,00 € 
04.01.2014;909;Bethanienstraße 7;141322; 15,00 € 
04.01.2014;911;Bethanienstraße 7;141322; 15,00 € 
04.01.2014;914;Bethanienstraße ggü. Haus-Nr. 1;112402; 20,00 € 
04.01.2014;916;Bethanienstraße ggü. Haus-Nr. 1;112402; 20,00 € 
04.01.2014;919;Bethanienstraße ggü. Haus-Nr. 3;112402; 20,00 € 
04.01.2014;927;Wittfeldstraße 2;141322; 15,00 € 
04.01.2014;1059;Bismarckstraße 51;113302; 20,00 € 
04.01.2014;948;Bismarckstraße 51;141245; 25,00 € 
04.01.2014;1152;Bismarckstraße 51;113303; 25,00 € 
04.01.2014;959;Zwickauer Straße ggü. Haus-Nr. 4;113300; 10,00 € 
04.01.2014;1004;Zwickauer Straße ggü. Haus-Nr. 10;113300; 10,00 € 
04.01.2014;1006;Jahnstraße 2;113320; 10,00 € 
04.01.2014;1008;Jahnstraße 2;113300; 10,00 € 
04.01.2014;1010;Jahnstraße 4;113300; 10,00 € 
04.01.2014;1012;Jahnstraße 8;141322; 15,00 € 
04.01.2014;1014;Jahnstraße 10;141322; 15,00 € 
04.01.2014;1213;Jahnstraße ggü. Haus-Nr. 12;113302; 20,00 € 
04.01.2014;1223;Jahnstraße 31;113303; 25,00 € 
04.01.2014;1023;Bismarckstraße 51;113300; 10,00 € 
04.01.2014;1057;Bismarckstraße 68;141403; 15,00 € 
04.01.2014;1055;Bismarckstraße 49;113300; 10,00 € 
04.01.2014;1105;Bismarckstraße 68;141402; 10,00 € 
04.01.2014;1111;Lindenstraße ggü. Haus-Nr. 104;113300; 10,00 € 
04.01.2014;1128;Lindenstraße 98;141312; 15,00 € 
04.01.2014;1136;Lindenstraße ggü. Haus-Nr. 86/88;141312; 15,00 € 
04.01.2014;1144;Bismarckstraße 51;141245; 25,00 € 
04.01.2014;1146;Bismarckstraße 74;112402; 20,00 € 
04.01.2014;1149;Bismarckstraße 68/70;141403; 15,00 € 
04.01.2014;1157;Bismarckstraße 49;113280; 10,00 € 
04.01.2014;1208;Jahnstraße 12;112042; 45,00 € 
04.01.2014;1214;Jahnstraße 18;113280; 10,00 € 
04.01.2014;1216;Jahnstraße 20;113280; 10,00 € 
04.01.2014;1219;Jahnstraße 24;113281; 15,00 € 
04.01.2014;1221;Jahnstraße 26;113300; 10,00 € 
04.01.2014;810;Walpurgisstraße 1;141342; 15,00 € 
04.01.2014;812;Walpurgisstraße 1;141342; 15,00 € 
04.01.2014;825;Brunostraße ggü. Haus-Nr. 4;141312; 15,00 € 
04.01.2014;1013;Bankstraße / C1 in Höhe von Haus-Nr. 12;113140; 10,00 € 
04.01.2014;1920;Freiligrathstraße 96;112042; 15,00 € 
04.01.2014;1931;Feldmannstraße 44;112042; 15,00 € 
04.01.2014;1940;Am Meerholz 32;112402; 20,00 € 
04.01.2014;1949;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
04.01.2014;1951;Pferdsweide 51, Zeichen 1052-37;141312; 15,00 € 
04.01.2014;1952;Pferdsweide 51, Zeichen 1052-37;141312; 15,00 € 
04.01.2014;2004;Parsickstraße 39;141412; 10,00 € 
04.01.2014;2208;Bendmannstraße 45;141314; 25,00 € 
04.01.2014;2019;Friedrich-Ebert-Straße ggü. Haus-Nr. 7;141312; 15,00 € 
04.01.2014;2030;Buchenweg 43;142103; 10,00 € 
04.01.2014;2032;Buchenweg 43;142103; 10,00 € 
04.01.2014;2035;Buchenweg ggü. Haus-Nr. 44, Laterne Garten;142103; 10,00 € 
04.01.2014;2036;Buchenweg ggü. Haus-Nr. 44, Laterne Garten;142103; 10,00 € 
04.01.2014;2038;Buchenweg ggü. Haus-Nr. 44, Laterne Garten;142103; 10,00 € 
04.01.2014;2039;Buchenweg ggü. Haus-Nr. 44, Laterne Garten;142103; 10,00 € 
04.01.2014;2051;Buchenweg ggü. Haus-Nr. 44, Laterne Garten;142103; 10,00 € 
04.01.2014;2101;Bahnhofstraße 55;142273; 30,00 € 
04.01.2014;2219;Neustraße 37;141106; 30,00 € 
04.01.2014;2222;Neustraße 35;141106; 35,00 € 
06.01.2014;1708;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1710;Neumarkt / A, Parkplatz;329113; 15,00 € 
06.01.2014;1712;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1409;Neumarkt / A, Parkplatz;113144; 30,00 € 
06.01.2014;937;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;939;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;942;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;945;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;947;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;953;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1006;Kautzstraße / B, Parkplatz;113120; 10,00 € 
06.01.2014;1009;Kautzstraße / B, Parkplatz;113120; 10,00 € 
06.01.2014;1014;Kautzstraße / B, Parkplatz;113121; 15,00 € 
06.01.2014;1029;Hopfenstraße in Höhe von Haus-Nr. 29;141118; 15,00 € 
06.01.2014;1032;Hopfenstraße in Höhe von Haus-Nr. 38;141118; 15,00 € 
06.01.2014;1107;Karl-Hoffmeister-Straße in Höhe von Haus-Nr. 14;141118; 15,00 € 
06.01.2014;1116;Tersteegenstraße / C1 in Höhe von Haus-Nr. 20;113140; 10,00 € 
06.01.2014;1120;Tersteegenstraße / C1 in Höhe von Haus-Nr. 10;141118; 20,00 € 
06.01.2014;1123;Tersteegenstraße / C1 in Höhe von Haus-Nr. 11;141118; 15,00 € 
06.01.2014;1204;Neumarkt / A ggü. Haus-Nr. 5;141312; 15,00 € 
06.01.2014;1205;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1207;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1210;Neumarkt / A, Parkplatz;113121; 15,00 € 
06.01.2014;1211;Neumarkt / A, Parkplatz;113121; 15,00 € 
06.01.2014;1416;Nordring / C2 in Höhe von Haus-Nr. 7;141166; 20,00 € 
06.01.2014;1418;Nordring / C2 in Höhe von Haus-Nr. 6;141166; 20,00 € 
06.01.2014;1439;Julius-Genner-Straße in Höhe von Haus-Nr. 9;141118; 15,00 € 
06.01.2014;1457;Hopfenstraße in Höhe von Haus-Nr. 6;141312; 15,00 € 
06.01.2014;1459;Hopfenstraße in Höhe von Haus-Nr. 6;112216; 35,00 € 
06.01.2014;1500;Kautzstraße / B in Höhe von Haus-Nr. 10;141118; 15,00 € 
06.01.2014;1502;Kautzstraße / B, Parkplatz;141352; 15,00 € 
06.01.2014;1504;Kautzstraße / B, Parkplatz;142278; 35,00 € 
06.01.2014;924;Lintforter Straße, Parkplatz;113300; 10,00 € 
06.01.2014;1625;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1931;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1447;Hanckwitzstraße / B, Parkplatz;113121; 15,00 € 
06.01.2014;1450;Haagstraße / B in Höhe von Haus-Nr. 18;141322; 15,00 € 
06.01.2014;1615;Haagstraße / B in Höhe von Haus-Nr. 3;113142; 20,00 € 
06.01.2014;1459;Abteistraße, Ecke Ürdingerstr.;113240; 10,00 € 
06.01.2014;1414;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1416;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1417;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1427;Meerstraße / B, Parkplatz;113142; 20,00 € 
06.01.2014;1429;Meerstraße / B, Parkplatz;113120; 10,00 € 
06.01.2014;1439;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
06.01.2014;1441;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
06.01.2014;1442;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
06.01.2014;1410;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1413;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1057;Crusestraße in Höhe von Haus-Nr. 16;141118; 15,00 € 
06.01.2014;1610;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1525;Homberger Straße / C1 ggü. Haus-Nr. 66;113121; 15,00 € 
06.01.2014;953;Donaustraße in Höhe von Haus-Nr. 71;141312; 15,00 € 
06.01.2014;1649;Neumarkt / A, Parkplatz;329610; 60,00 € 
06.01.2014;1125;Zwickauer Straße ggü. Haus-Nr. 2;113300; 10,00 € 
06.01.2014;1513;Feldstraße / C1 in Höhe von Haus-Nr. 48;113240; 10,00 € 
06.01.2014;1515;Feldstraße / C1 in Höhe von Haus-Nr. 44;113240; 10,00 € 
06.01.2014;1520;Feldstraße / C1 in Höhe von Haus-Nr. 9;113140; 10,00 € 
06.01.2014;1529;Essenberger Straße / C1, Parkplatz;113123; 25,00 € 
06.01.2014;1534;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
06.01.2014;1546;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1550;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1552;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1555;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1557;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1558;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1608;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1614;Friedrich-Ebert-Platz / De, Parkplatz;141352; 15,00 € 
06.01.2014;1617;Friedrich-Ebert-Platz / De, Parkplatz;141352; 15,00 € 
06.01.2014;1621;Bankstrasse in Höhe von Haus-Nr. 8a;141322; 15,00 € 
06.01.2014;1625;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 4d;113122; 20,00 € 
06.01.2014;1628;Otto-Hue-Straße / C1 ggü. Haus-Nr. 6;113120; 10,00 € 
06.01.2014;1631;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2b;113140; 10,00 € 
06.01.2014;1634;Homberger Straße / C1 ggü. Haus-Nr. 66;113140; 10,00 € 
06.01.2014;1638;Feldstraße / C1 ggü. Haus-Nr. 9;141352; 15,00 € 
06.01.2014;1641;Homberger Straße / C1 in Höhe von Haus-Nr. 56;141106; 30,00 € 
06.01.2014;1650;Homberger Straße / C1 in Höhe von Haus-Nr. 44;141106; 30,00 € 
06.01.2014;1656;Landwehrstraße / C1 in Höhe von Haus-Nr. 1;141352; 15,00 € 
06.01.2014;1659;Homberger Straße / C1 in Höhe von Haus-Nr. 15;141106; 30,00 € 
06.01.2014;1713;Kirchstraße;141106; 30,00 € 
06.01.2014;923;Nordring / C2 in Höhe von Haus-Nr. 5;141166; 20,00 € 
06.01.2014;1420;Nordring / C2 in Höhe von Haus-Nr. 1;141166; 20,00 € 
06.01.2014;1008;Homberger Straße / C1 in Höhe von Haus-Nr. 70b;112402; 20,00 € 
06.01.2014;1019;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
06.01.2014;1022;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
06.01.2014;1026;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
06.01.2014;1031;Otto-Hue-Straße / C1, Pakplatz;113120; 10,00 € 
06.01.2014;1034;Otto-Hue-Straße / C1, Pakplatz;113140; 10,00 € 
06.01.2014;1105;Crusestraße ggü. Haus-Nr. 14b;141118; 15,00 € 
06.01.2014;1116;Wilhelm-Schroeder-Straße / C2, Pakplatz;113140; 10,00 € 
06.01.2014;1118;Wilhelm-Schroeder-Straße / C2, Pakplatz;113121; 15,00 € 
06.01.2014;1126;Gellertstraße in Höhe von Haus-Nr. 17;113240; 10,00 € 
06.01.2014;1133;Cloudtstraße ggü. Haus-Nr. 2;113240; 10,00 € 
06.01.2014;1139;Baerler Straße in Höhe von Haus-Nr. 10;113222; 20,00 € 
06.01.2014;1147;Gabelsbergerstraße in Höhe von Haus-Nr. 3;113240; 10,00 € 
06.01.2014;1150;Gabelsbergerstraße in Höhe von Haus-Nr. 3;113240; 10,00 € 
06.01.2014;1153;Gabelsbergerstraße in Höhe von Haus-Nr. 7;113240; 10,00 € 
06.01.2014;1501;Abteistraße ggü. Haus-Nr. 20;113240; 10,00 € 
06.01.2014;1505;Abteistraße, Ecke Südring;113240; 10,00 € 
06.01.2014;1508;Julius-Leber-Straße in Höhe von Haus-Nr. 4;113240; 10,00 € 
06.01.2014;1521;Filder Straße in Höhe von Haus-Nr. 4;113240; 10,00 € 
06.01.2014;1522;Filder Straße in Höhe von Haus-Nr. 8;113240; 10,00 € 
06.01.2014;1530;Düppelstraße in Höhe von Haus-Nr. 15;113280; 10,00 € 
06.01.2014;1542;Diergardtstraße, Höhe Kindergarten;113284; 30,00 € 
06.01.2014;1536;Diergardtstraße ggü. Haus-Nr. 25;113240; 10,00 € 
06.01.2014;1547;Diergardtstraße in Höhe von Haus-Nr. 16;141312; 15,00 € 
06.01.2014;1549;Diergardtstraße ggü. Haus-Nr. 7;113240; 10,00 € 
06.01.2014;1553;Uerdinger Straße ggü. Haus-Nr. 48;141322; 15,00 € 
06.01.2014;1558;Uerdinger Straße in Höhe von Haus-Nr. 48;142278; 35,00 € 
06.01.2014;1604;Kautzstraße / B, Parkplatz;112402; 20,00 € 
06.01.2014;1608;Kautzstraße / B, Parkplatz;113140; 10,00 € 
06.01.2014;1627;Neumarkt / A, Parkplatz;329113; 15,00 € 
06.01.2014;1646;Unterwallstraße in Höhe von Haus-Nr. 9;113280; 10,00 € 
06.01.2014;1651;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1654;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1700;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1702;Meerstraße / B, Gegenüber Markt;141312; 15,00 € 
06.01.2014;1705;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1707;Neumarkt / A, Parkplatz;113140; 10,00 € 
06.01.2014;1146;Kirschenallee 3;141342; 15,00 € 
06.01.2014;1150;Lotharstraße 14;141412; 10,00 € 
06.01.2014;1151;Lotharstraße 14;141412; 10,00 € 
06.01.2014;1154;Lotharstraße ggü. Haus-Nr. 14;141412; 10,00 € 
06.01.2014;1203;Lotharstraße ggü. Haus-Nr. 2;101060; 20,00 € 
06.01.2014;1155;Homberger Straße / C1 ggü. Haus-Nr. 111;112402; 20,00 € 
06.01.2014;1210;Vinzenzstraße zwischen Haus-Nr. 11/15;112402; 20,00 € 
06.01.2014;1214;Vinzenzstraße 11;141166; 20,00 € 
06.01.2014;1218;Friedrich-Ebert-Platz / De, Parkplatz;141352; 15,00 € 
06.01.2014;1158;Seminarstraße in Höhe von Haus-Nr. 6;113240; 10,00 € 
06.01.2014;1200;Seminarstraße in Höhe von Haus-Nr. 4;113221; 15,00 € 
06.01.2014;1207;Seminarstraße in Höhe von Haus-Nr. 2E;113240; 10,00 € 
06.01.2014;1215;Ostring / C2 ggü. Haus-Nr. 7;113140; 10,00 € 
06.01.2014;1218;Ostring / C2 ggü. Haus-Nr. 6;113140; 10,00 € 
06.01.2014;1409;Oberwallstraße / B ggü. Haus-Nr. 11;113142; 20,00 € 
06.01.2014;1624;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1628;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1638;Rheinberger Straße in Höhe von Haus-Nr. 104;141166; 20,00 € 
06.01.2014;1646;Klever Straße, Niag;141100; 20,00 € 
06.01.2014;1757;Scherpenberger Straße 2;141312; 15,00 € 
06.01.2014;1801;Eichenstraße 90;112402; 20,00 € 
06.01.2014;1804;Eichenstraße 122;112402; 20,00 € 
06.01.2014;1810;Bergahornstraße ggü. Haus-Nr. 8, Wendehammer;141312; 15,00 € 
06.01.2014;1813;Bergahornstraße 4;141312; 15,00 € 
06.01.2014;1832;Leissstraße ggü. Haus-Nr. 10;112402; 20,00 € 
06.01.2014;1905;Kautzstr ggü. Haus-Nr. 10;141312; 15,00 € 
06.01.2014;1915;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1917;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1919;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1921;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 20,00 € 
06.01.2014;1926;Pferdsweide 51, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1927;Pferdsweide 51, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1929;Pferdsweide 51, Zeichen 1052-37;141312; 15,00 € 
06.01.2014;1933;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1934;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1936;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1938;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1940;Pferdsweide ggü. Haus-Nr. 30;141312; 15,00 € 
06.01.2014;1943;Pferdsweide ggü. Haus-Nr. 32, Logistig moers;141312; 15,00 € 
06.01.2014;944;Donaustraße in Höhe von Haus-Nr. 93m;141312; 15,00 € 
06.01.2014;947;Donaustraße in Höhe von Haus-Nr. 83;141312; 20,00 € 
06.01.2014;959;Moselstraße in Höhe von Haus-Nr. 55;113320; 10,00 € 
06.01.2014;1003;Moselstraße in Höhe von Haus-Nr. 59;113300; 10,00 € 
06.01.2014;1006;Zwickauer Straße, PPL;113300; 10,00 € 
06.01.2014;1012;Zwickauer Straße in Höhe von Haus-Nr. 14;113300; 10,00 € 
06.01.2014;1015;Zwickauer Straße in Höhe von Haus-Nr. 16;113300; 10,00 € 
06.01.2014;1034;Wittfeldstraße in Höhe von Haus-Nr. 10;141322; 15,00 € 
06.01.2014;1035;Wittfeldstraße in Höhe von Haus-Nr. 10a;141322; 15,00 € 
06.01.2014;1039;Wittfeldstraße in Höhe von Haus-Nr. 24;141322; 15,00 € 
06.01.2014;1058;Pferdsweide ggü. Haus-Nr. 30;141313; 25,00 € 
06.01.2014;1100;Pferdsweide ggü. Haus-Nr. 30;141313; 25,00 € 
06.01.2014;1102;Pferdsweide ggü. Haus-Nr. 30;329610; 40,00 € 
06.01.2014;1551;Meerstraße / B ggü. Haus-Nr. 1;142278; 35,00 € 
06.01.2014;1608;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1610;Neumarkt / A, Parkplatz;113120; 10,00 € 
06.01.2014;1613;Neumarkt / A, Parkplatz;113121; 15,00 € 
06.01.2014;1434;Landwehrstraße / C1 in Höhe von Haus-Nr. 15;141118; 15,00 € 
06.01.2014;1438;Landwehrstraße / C1 in Höhe von Haus-Nr. 23;112372; 10,00 € 
06.01.2014;1441;Landwehrstraße / C1 in Höhe von Haus-Nr. 23;113300; 10,00 € 
06.01.2014;1452;Landwehrstraße / C1 in Höhe von Haus-Nr. 28b;141245; 25,00 € 
06.01.2014;1458;Greefstraße in Höhe von Haus-Nr. 2;112272; 10,00 € 
06.01.2014;1503;Greefstraße in Höhe von Haus-Nr. 4b;113240; 10,00 € 
06.01.2014;1505;Feldstraße / C1 in Höhe von Haus-Nr. 70;113240; 10,00 € 
06.01.2014;1510;Feldstraße / C1 in Höhe von Haus-Nr. 58;113220; 10,00 € 
06.01.2014;1113;Wilhelm-Schroeder-Straße / C2, Pakplatz;113120; 10,00 € 
06.01.2014;1015;Homberger Straße / C1 in Höhe von Haus-Nr. 68;113140; 10,00 € 
06.01.2014;957;Moselstraße in Höhe von Haus-Nr. 26b;113300; 10,00 € 
06.01.2014;1823;Franz-Haniel-Straße ggü. Haus-Nr. 16a, Piepenbrink;141312; 15,00 € 
06.01.2014;1221;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1222;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1225;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1229;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1232;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1239;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1242;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1244;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1247;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1249;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
06.01.2014;1252;Otto-Hue-Straße / C1 6;113121; 15,00 € 
06.01.2014;1254;Otto-Hue-Straße / C1 4;113123; 25,00 € 
06.01.2014;1256;Otto-Hue-Straße / C1 ggü. Haus-Nr. 6;113140; 10,00 € 
06.01.2014;1305;Homberger Straße / C1 37;141106; 30,00 € 
06.01.2014;1103;Pferdsweide ggü. Haus-Nr. 30;141313; 25,00 € 
06.01.2014;1105;Pferdsweide ggü. Haus-Nr. 30;141313; 25,00 € 
06.01.2014;1142;Michael-Ende-Ring;112062; 15,00 € 
06.01.2014;1145;Gebrüder-Grimm-Platz in Höhe von Haus-Nr. 6;142103; 10,00 € 
06.01.2014;1150;Drinhausstraße in Höhe von Haus-Nr. 29;112042; 15,00 € 
06.01.2014;1154;Drinhausstraße in Höhe von Haus-Nr. 20;112102; 15,00 € 
06.01.2014;1204;Bahnhofstraße in Höhe von Haus-Nr. 27;141245; 25,00 € 
06.01.2014;1210;Bendmannstraße, PPL;113300; 10,00 € 
06.01.2014;1214;Bendmannstraße, PPL;113280; 10,00 € 
06.01.2014;1240;Länglingsweg in Höhe von Haus-Nr. 43;141322; 15,00 € 
06.01.2014;1406;Asberger Straße / C3 in Höhe von Haus-Nr. 26;113140; 10,00 € 
06.01.2014;1411;Adam-Riese-Straße in Höhe von Haus-Nr. 37;142103; 10,00 € 
06.01.2014;1414;Adam-Riese-Straße in Höhe von Haus-Nr. 37;329119; 25,00 € 
06.01.2014;1418;Adam-Riese-Straße 37;142103; 10,00 € 
06.01.2014;1423;Annastraße / C3 in Höhe von Haus-Nr. 27;113140; 10,00 € 
06.01.2014;1514;Annastraße / C3 in Höhe von Haus-Nr. 23;113141; 15,00 € 
06.01.2014;1432;Asberger Straße / C3 ggü. Haus-Nr. 10;113121; 15,00 € 
06.01.2014;1436;Asberger Straße / C3 ggü. Haus-Nr. 8;113140; 10,00 € 
06.01.2014;1442;Xantener Straße ggü. Haus-Nr. 35;113300; 10,00 € 
06.01.2014;1445;Xantener Straße, Krankenhaus;113283; 25,00 € 
06.01.2014;1459;Josefstraße / C3 in Höhe von Haus-Nr. 22;113140; 10,00 € 
06.01.2014;1505;Josefstraße / C3 ggü. Haus-Nr. 27;113120; 10,00 € 
06.01.2014;1507;Josefstraße / C3 ggü. Haus-Nr. 29;113120; 10,00 € 
06.01.2014;919;Lintforter Straße, Parkplatz;113320; 10,00 € 
06.01.2014;922;Lintforter Straße, Parkplatz;113300; 10,00 € 
06.01.2014;929;Talstraße 9;113300; 10,00 € 
06.01.2014;931;Talstraße 7;113300; 10,00 € 
06.01.2014;932;Talstraße 7;113300; 10,00 € 
06.01.2014;934;Talstraße, Polster;113320; 10,00 € 
06.01.2014;938;Lintforter Straße 87;113300; 10,00 € 
06.01.2014;942;Lintforter Straße 92;113300; 10,00 € 
06.01.2014;946;Markt, Parkplatz;113300; 10,00 € 
06.01.2014;947;Markt, Parkplatz;113300; 10,00 € 
06.01.2014;950;Markt, Parkplatz;113300; 10,00 € 
06.01.2014;953;Markt, Parkplatz;113300; 15,00 € 
06.01.2014;956;Markt, Parkplatz;113300; 10,00 € 
06.01.2014;959;Markt, Parkplatz;113320; 10,00 € 
06.01.2014;1002;Markt, Parkplatz;113300; 10,00 € 
06.01.2014;1005;Markt, Parkplatz;113300; 10,00 € 
06.01.2014;1058;Bismarckstraße 41;113300; 10,00 € 
06.01.2014;1103;Bismarckstraße 51;113300; 10,00 € 
06.01.2014;1105;Bismarckstraße 51c;113300; 10,00 € 
06.01.2014;1113;Jahnstraße 37;113280; 10,00 € 
06.01.2014;1121;Jahnstraße 2a;113280; 10,00 € 
06.01.2014;1123;Zwickauer Straße ggü. Haus-Nr. 12;113300; 10,00 € 
06.01.2014;1126;Zwickauer Straße ggü. Haus-Nr. 2;141015; 10,00 € 
07.01.2014;1438;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
07.01.2014;1443;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
07.01.2014;1444;Essenberger Straße / C1, Parkplatz;113121; 15,00 € 
07.01.2014;1449;Essenberger Straße / C1 in Höhe von Haus-Nr. 4;113140; 10,00 € 
07.01.2014;1452;Mercatorstraße in Höhe von Haus-Nr. 1;141118; 15,00 € 
07.01.2014;1457;Goethestraße / C1 in Höhe von Haus-Nr. 19;113140; 10,00 € 
07.01.2014;1502;Hopfenstraße ggü. Haus-Nr. 31;141118; 15,00 € 
07.01.2014;1510;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
07.01.2014;1409;Ostring / C2 ggü. Haus-Nr. 6;113180; 10,00 € 
07.01.2014;1414;Weygoldstraße / C1 in Höhe von Haus-Nr. 9;113120; 10,00 € 
07.01.2014;1419;Landwehrstraße / C1 in Höhe von Haus-Nr. 23;113300; 10,00 € 
07.01.2014;1428;Landwehrstraße / C1 in Höhe von Haus-Nr. 34;112402; 20,00 € 
07.01.2014;1432;Greefstraße in Höhe von Haus-Nr. 4;113240; 10,00 € 
07.01.2014;1445;Feldstraße / C1 ggü. Haus-Nr. 4;112272; 10,00 € 
07.01.2014;1452;Homberger Straße / C1 ggü. Haus-Nr. 66;113121; 15,00 € 
07.01.2014;1455;Homberger Straße / C1 in Höhe von Haus-Nr. 69;113122; 20,00 € 
07.01.2014;1505;Homberger Straße / C1 in Höhe von Haus-Nr. 78;113140; 10,00 € 
07.01.2014;1508;Homberger Straße / C1 in Höhe von Haus-Nr. 68;113120; 10,00 € 
